4,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4,5,5,5,5,6,4,5,5,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,4,4,3,3,3,3,3,4,4,5,5,5,5,6,6,6,7,7
5,4,4,4,4,3,3,3,3,3,4,4,3,3,3,2,3,3,3,4,4,4,4,5,5,5,6,4,5,4,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,3,3,3,4,4,4,5,4,4,4,3,3,3,4,4,4,5,5,5,6,6,6,6,7,7
5,5,4,4,4,4,3,3,3,4,4,3,3,3,3,2,3,3,3,3,4,4,4,4,5,5,5,4,4,4,5,5,4,4,4,4,3,3,3,3,3,4,4,4,4,5,5,6,6,6,6,6,7,7,6,6,6,6,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,3,3,4,4,4,5,4,4,4,4,3,4,4,4,4,5,5,5,6,6,6,7,7,7
5,5,5,4,4,4,4,3,4,4,3,3,3,3,2,2,2,3,3,3,3,4,4,4,5,5,5,4,4,4,4,5,4,4,4,4,4,3,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,7,6,6,6,6,6,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,3,3,3,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,6,6,6,7,7,7
5,5,5,5,4,4,4,4,4,4,3,3,3,2,2,2,2,2,3,3,3,3,4,4,4,5,5,3,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,5,5,5,6,6,6,6,6,7,7,7,7,6,6,6,6,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,3,3,3,4,4,5,5,4,4,4,4,4,5,5,5,6,6,6,6,7,7,7,7
5,5,5,5,5,4,4,4,4,4,3,3,3,2,2,2,2,3,3,3,3,4,4,4,5,5,5,3,4,4,4,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,6,7,7,7,7,7,7,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,2,3,3,3,4,5,5,4,4,4,4,4,5,5,5,6,6,6,6,7,7,7,8
5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,2,3,3,3,3,4,4,4,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,4,5,5,5,5,4,5,5,5,5,6,6,6,7,7,7,7,7,8
6,6,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,4,4,4,4,5,5,5,5,6,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,8,8
6,6,6,6,5,5,5,5,5,5,5,4,4,4,3,3,4,4,4,4,5,5,5,5,5,6,6,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,3,6,6,5,5,5,5,5,6,6,6,7,7,7,7,7,8,8,8
6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,5,6,6,6,5,5,5,5,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,3,6,6,6,5,5,5,6,6,6,6,7,7,7,7,7,8,8,8
6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,6,6,6,6,5,5,5,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,6,6,6,6,5,6,6,6,6,7,7,7,7,7,8,8,8,8
7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,4,5,5,5,5,5,6,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,4,4,4,3,3,3,2,2,7,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,9
4,4,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7,7,7,5,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,6,6,5,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,7,2,2,2,3,3,3,3,4,4,4,5,5,6,6,6,6,7,7
3,3,3,3,2,2,2,3,3,3,3,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7,7,5,5,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,2,3,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,2,2,2,2,2,3,3,3,4,4,5,5,5,6,6,6,7,7
3,3,3,2,2,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,5,4,4,4,4,3,3,3,3,2,2,2,3,3,3,3,4,4,4,5,5,5,5,5,6,6,5,5,5,5,5,4,3,3,3,3,3,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,2,2,2,2,2,2,3,3,3,4,4,5,5,5,6,6,6,7
3,3,2,2,2,2,2,2,2,2,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,5,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,4,4,4,5,5,5,5,5,6,6,5,5,5,5,4,4,3,3,3,2,3,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,3,2,2,2,2,2,2,3,3,4,4,5,5,5,5,6,6,7
3,3,3,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,7,5,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,4,4,5,5,5,5,5,6,5,5,5,5,5,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,3,2,2,2,2,2,2,3,3,3,4,4,5,5,5,6,6,6
3,3,3,3,2,2,2,2,3,3,3,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,7,5,5,4,4,4,3,3,3,3,3,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,5,5,5,5,4,4,3,3,3,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,3,3,2,2,2,2,2,2,3,3,4,4,5,5,5,6,6,6
4,3,3,3,3,2,3,3,3,3,3,4,4,4,5,4,5,5,5,5,5,6,6,6,6,7,7,5,5,5,4,4,4,3,3,3,3,3,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,6,5,5,5,5,5,4,4,3,3,3,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,6,6,6,3,3,3,2,2,2,2,2,2,3,3,4,5,5,5,5,6,6
4,4,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,5,5,5,5,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,5,5,5,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,4,3,3,3,3,2,2,2,2,2,3,3,4,4,5,5,5,6
4,4,4,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,6,5,5,5,5,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,5,5,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,6,6,6,7,4,4,3,3,3,3,2,2,2,2,3,3,4,4,5,5,5,6
5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,5,7,6,6,6,6,5,5,5,5,4,4,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,4,4,4,4,3,3,3,2,2,2,2,3,3,4,4,4,5,5
5,5,5,5,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,8,8,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,2,3,3,3,3,4,4,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7,7,5,5,4,4,4,4,3,3,3,2,2,2,3,3,3,4,4,5
5,5,5,5,5,5,5,4,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,2,2,2,2,3,3,3,4,7,7,7,7,6,6,6,6,5,5,5,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7,7,5,5,5,5,4,4,4,3,3,3,2,2,2,3,3,3,4,5
6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,2,3,3,3,3,4,4,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,6,5,5,5,5,5,5,4,4,3,3,2,2,2,2,3,3,4
6,6,6,6,5,5,5,5,5,5,6,6,6,6,7,6,7,7,7,7,7,7,7,8,8,8,8,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,4,4,4,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,6,6,5,5,5,5,5,4,4,4,3,3,2,2,2,3,3,4
6,6,6,6,6,5,6,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,4,4,4,4,5,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,8,8,6,6,6,5,5,5,5,5,5,4,3,3,2,2,2,2,3,3
7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,4,3,4,4,4,5,5,5,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,6,6,6,6,6,6,5,5,5,4,4,3,3,3,2,2,2,3
7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,9,9,8,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,5,5,5,5,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,7,7,6,6,6,6,6,5,5,5,4,4,3,3,3,2,2,2
7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,8,8,8,8,8,8,8,8,9,9,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,6,6,8,8,8,8,8,8,7,7,7,7,7,6,7,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,7,7,7,7,6,6,6,6,6,5,5,5,4,4,3,3,2,2
